         7888148 function calls (7801200 primitive calls) in 16.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       32    0.000    0.000    0.008    0.000 __init__.py:128(word_tokenize)
        1    0.000    0.000    0.000    0.000 __init__.py:129(__init__)
       98    0.000    0.000    0.001    0.000 __init__.py:1317(safe_name)
       20    0.000    0.000    0.000    0.000 __init__.py:1323(_fixupParents)
      112    0.000    0.000    0.003    0.000 __init__.py:1325(safe_version)
        1    0.000    0.000    0.000    0.000 __init__.py:1347(_fixupChildren)
        4    0.000    0.000    0.000    0.000 __init__.py:136(_declare_state)
        1    0.000    0.000    0.000    0.000 __init__.py:1377(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:1383(NullProvider)
       21    0.000    0.000    0.000    0.000 __init__.py:1392(__init__)
       77    0.000    0.000    0.001    0.000 __init__.py:1406(_get_metadata_path)
       63    0.000    0.000    0.004    0.000 __init__.py:1409(has_metadata)
       14    0.000    0.000    0.000    0.000 __init__.py:141(_check_size)
        2    0.000    0.000    0.000    0.000 __init__.py:1412(debug)
       14    0.000    0.000    0.003    0.000 __init__.py:1416(get_metadata)
        1    0.000    0.000   13.983   13.983 __init__.py:1418(mainloop)
       14    0.000    0.000    0.003    0.000 __init__.py:1431(get_metadata_lines)
       32    0.000    0.000    0.006    0.000 __init__.py:144(<listcomp>)
       30    0.000    0.000    0.000    0.000 __init__.py:1459(_options)
        1    0.000    0.000    0.000    0.000 __init__.py:147(EventType)
       77    0.000    0.000    0.001    0.000 __init__.py:1487(_fn)
       77    0.000    0.000    0.001    0.000 __init__.py:1493(_validate_resource_path)
        1    0.000    0.000    0.004    0.004 __init__.py:15(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        4    0.000    0.000    0.000    0.000 __init__.py:1504(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1528(_root)
        1    0.000    0.000    0.000    0.000 __init__.py:153(py_object)
        2    0.000    0.000    0.000    0.000 __init__.py:1582(cpu_times)
        2    0.000    0.000    0.000    0.000 __init__.py:1589(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:159(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1590(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:16(Packer)
        1    0.000    0.000    0.000    0.000 __init__.py:1610(DefaultProvider)
       63    0.000    0.000    0.002    0.000 __init__.py:1613(_has)
        2    0.000    0.000    0.000    0.000 __init__.py:1617(_configure)
        1    0.000    0.000    0.000    0.000 __init__.py:162(c_short)
       14    0.000    0.000    0.003    0.000 __init__.py:1625(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1629(_register)
        2    0.000    0.000    0.000    0.000 __init__.py:1630(configure)
        1    0.000    0.000    0.000    0.000 __init__.py:1640(EmptyProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:1647(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:1653(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:166(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:1660(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1663(getEffectiveLevel)
        2    0.000    0.000    0.000    0.000 __init__.py:1677(isEnabledFor)
        1    0.000    0.000    0.000    0.000 __init__.py:1687(MemoizedZipManifests)
        1    0.000    0.000    0.010    0.010 __init__.py:17(<module>)
      987    0.000    0.000    0.000    0.000 __init__.py:17(_return_en)
        1    0.000    0.000    0.000    0.000 __init__.py:170(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:1707(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1731(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1737(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:174(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:1748(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:176(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:179(initialize_soup)
        1    0.000    0.000    0.000    0.000 __init__.py:183(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1868(CallWrapper)
        2    0.000    0.000    0.000    0.000 __init__.py:187(reset)
        4    0.000    0.000    0.000    0.000 __init__.py:1872(__init__)
        5    0.000    0.000    2.877    0.575 __init__.py:1878(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:1882(FileMetadata)
       24    0.000    0.000    0.000    0.000 __init__.py:189(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:1890(XView)
        1    0.000    0.000    0.016    0.016 __init__.py:19(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:191(c_float)
        1    0.000    0.000    0.000    0.000 __init__.py:1911(YView)
        1    0.000    0.000    0.000    0.000 __init__.py:192(Event)
        1    0.000    0.000    0.000    0.000 __init__.py:1924(PathMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:1932(Wm)
       98    0.000    0.000    0.000    0.000 __init__.py:1944(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1949(EggMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:195(c_double)
     1279    0.000    0.000    0.000    0.000 __init__.py:195(can_be_empty_element)
        4    0.000    0.000    0.000    0.000 __init__.py:1967(register_finder)
       20    0.000    0.000    0.000    0.000 __init__.py:1977(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:199(c_longdouble)
       18    0.000    0.000    0.911    0.051 __init__.py:2(<module>)
       20    0.000    0.000    0.000    0.000 __init__.py:2006(getLogger)
        2    0.000    0.000    0.000    0.000 __init__.py:2014(find_nothing)
       14    0.000    0.000    0.011    0.001 __init__.py:2021(_by_version_descending)
        1    0.000    0.000    0.000    0.000 __init__.py:2032(wm_geometry)
       94    0.000    0.000    0.004    0.000 __init__.py:2036(_by_version)
        2    0.000    0.000    0.000    0.000 __init__.py:204(deprecated_argument)
       94    0.000    0.000    0.004    0.000 __init__.py:2042(<listcomp>)
      116    0.000    0.000    0.043    0.000 __init__.py:2047(find_on_path)
      108    0.000    0.000    0.005    0.000 __init__.py:2064(<genexpr>)
      838    0.001    0.000    0.009    0.000 __init__.py:2079(dist_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:209(c_longlong)
        1    0.000    0.000    0.000    0.000 __init__.py:2099(NoDists)
        1    0.000    0.000    0.004    0.004 __init__.py:21(EnglishDefaults)
        1    0.000    0.000    0.000    0.000 __init__.py:21(MultiLanguage)
       59    0.000    0.000    0.000    0.000 __init__.py:21(__new__)
      650    0.000    0.000    0.000    0.000 __init__.py:2107(__bool__)
        1    0.000    0.000    0.000    0.000 __init__.py:211(<listcomp>)
       14    0.000    0.000    0.001    0.000 __init__.py:2116(safe_listdir)
        1    0.000    0.000    0.000    0.000 __init__.py:213(c_ulonglong)
        1    0.000    0.000    0.000    0.000 __init__.py:2135(NullHandler)
      188    0.001    0.000    0.023    0.000 __init__.py:2137(distributions_from_metadata)
       26    0.000    0.000    0.000    0.000 __init__.py:214(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:2151(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2180(wm_protocol)
        4    0.000    0.000    0.000    0.000 __init__.py:2186(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:22(Unpacker)
        1    0.000    0.000    0.000    0.000 __init__.py:220(c_ubyte)
        1    0.000    0.000    0.000    0.000 __init__.py:2215(wm_title)
       26    0.000    0.000    0.000    0.000 __init__.py:223(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2236(Tk)
        1    0.000    0.000    0.086    0.086 __init__.py:2241(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:227(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:2273(_loadtk)
        1    0.000    0.000    0.010    0.010 __init__.py:2299(destroy)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        1    0.000    0.000    0.005    0.005 __init__.py:23(<module>)
      189    0.000    0.000    0.000    0.000 __init__.py:23(find_module)
       49    0.000    0.000    0.000    0.000 __init__.py:2307(fixup_namespace_packages)
        1    0.000    0.000    0.000    0.000 __init__.py:2309(readprofile)
        1    0.000    0.000    0.000    0.000 __init__.py:231(_sanity_check)
        1    0.000    0.000    0.000    0.000 __init__.py:232(c_char)
        1    0.000    0.000    0.000    0.000 __init__.py:234(_register_at_fork_reinit_lock)
       13    0.000    0.000    0.003    0.000 __init__.py:2346(normalize_path)
       13    0.000    0.000    0.000    0.000 __init__.py:2352(_cygwin_patch)
      512    0.000    0.000    0.003    0.000 __init__.py:2363(_normalize_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:2366(Pack)
        1    0.000    0.000    0.000    0.000 __init__.py:237(c_char_p)
       18    0.000    0.000    0.000    0.000 __init__.py:2371(_is_egg_path)
        3    0.000    0.000    0.000    0.000 __init__.py:2371(pack_configure)
       18    0.000    0.000    0.000    0.000 __init__.py:2378(_is_unpacked_egg)
       56    0.000    0.000    0.000    0.000 __init__.py:2396(yield_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:2412(Place)
        1    0.000    0.000    0.000    0.000 __init__.py:242(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:2425(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:243(c_void_p)
        1    0.000    0.000    0.000    0.000 __init__.py:2463(Grid)
       11    0.000    0.000    0.000    0.000 __init__.py:2469(grid_configure)
        1    0.000    0.000    0.000    0.000 __init__.py:248(c_bool)
        1    0.000    0.000    0.000    0.000 __init__.py:250(ResolutionError)
        1    0.000    0.000    0.000    0.000 __init__.py:2518(BaseWidget)
       14    0.000    0.000    0.000    0.000 __init__.py:2521(_setup)
        1    0.000    0.000    0.000    0.000 __init__.py:253(c_wchar_p)
       14    0.000    0.000    0.003    0.000 __init__.py:2555(__init__)
       14    0.000    0.000    0.005    0.000 __init__.py:2557(_version_from_file)
       42    0.000    0.000    0.000    0.000 __init__.py:2562(is_version_line)
       14    0.000    0.000    0.000    0.000 __init__.py:2564(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:257(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:2570(Distribution)
     14/1    0.000    0.000    0.003    0.003 __init__.py:2572(destroy)
       98    0.000    0.000    0.004    0.000 __init__.py:2574(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:258(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:2585(Widget)
       98    0.001    0.000    0.010    0.000 __init__.py:2587(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:2593(Toplevel)
        1    0.000    0.000    0.707    0.707 __init__.py:26(load)
       84    0.000    0.000    0.000    0.000 __init__.py:2604(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:261(_reset_cache)
        6    0.000    0.000    0.000    0.000 __init__.py:262(_assert_pid_not_reused)
        1    0.000    0.000    0.000    0.000 __init__.py:2623(Button)
        1    0.000    0.000    0.000    0.000 __init__.py:2626(__init__)
      343    0.000    0.000    0.000    0.000 __init__.py:2646(key)
        1    0.000    0.000    0.000    0.000 __init__.py:2670(Canvas)
        1    0.000    0.000    0.000    0.000 __init__.py:272(LogRecord)
      105    0.000    0.000    0.007    0.000 __init__.py:2774(_get_metadata)
       14    0.000    0.000    0.005    0.000 __init__.py:2779(_get_version)
       49    0.000    0.000    0.004    0.000 __init__.py:2785(activate)
      175    0.000    0.000    0.000    0.000 __init__.py:2821(__getattr__)
     1120    0.003    0.000    0.004    0.000 __init__.py:284(_replace_cdata_list_attribute_values)
        4    0.000    0.000    0.001    0.000 __init__.py:2840(from_filename)
       49    0.000    0.000    0.001    0.000 __init__.py:2879(insert_on)
        1    0.000    0.000    0.000    0.000 __init__.py:289(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:290(Process)
       49    0.000    0.000    0.000    0.000 __init__.py:2905(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:2980(Checkbutton)
        1    0.000    0.000    0.000    0.000 __init__.py:2990(EggInfoDistribution)
       14    0.000    0.000    0.005    0.000 __init__.py:2991(_reload_version)
        5    0.000    0.000    0.024    0.005 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:3009(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:3016(Entry)
        1    0.000    0.000    0.001    0.001 __init__.py:3019(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:302(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:3036(get)
        1    0.000    0.000    0.000    0.000 __init__.py:3049(insert)
        1    0.000    0.000    0.000    0.000 __init__.py:308(Variable)
        1    0.000    0.000    0.000    0.000 __init__.py:3101(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:3102(Frame)
        1    0.000    0.000    0.000    0.000 __init__.py:3105(Requirement)
        2    0.000    0.000    0.000    0.000 __init__.py:3105(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3122(Label)
        3    0.000    0.000    0.000    0.000 __init__.py:3125(__init__)
      138    0.005    0.000    0.012    0.000 __init__.py:313(namedtuple)
        1    0.000    0.000    0.000    0.000 __init__.py:3146(Listbox)
       20    0.000    0.000    0.000    0.000 __init__.py:3157(_always_object)
       20    0.000    0.000    0.000    0.000 __init__.py:3167(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:317(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:318(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:32(TreeBuilderRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:322(SAXTreeBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:323(<listcomp>)
        2    0.000    0.000    0.049    0.024 __init__.py:3239(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3244(_initialize)
       14    0.000    0.000    0.000    0.000 __init__.py:3249(<genexpr>)
        1    0.000    0.000    0.049    0.049 __init__.py:3256(_initialize_master_working_set)
        1    0.000    0.000    0.000    0.000 __init__.py:326(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3262(Menu)
       50    0.000    0.000    0.004    0.000 __init__.py:3282(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:329(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:3296(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:334(<listcomp>)
       33    0.000    0.000    0.032    0.001 __init__.py:339(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:3392(Menubutton)
        1    0.000    0.000    0.000    0.000 __init__.py:3399(Message)
        1    0.000    0.000    0.000    0.000 __init__.py:3406(Radiobutton)
        5    0.000    0.000    0.001    0.000 __init__.py:3409(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:343(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:3439(Scale)
        1    0.000    0.000    0.000    0.000 __init__.py:3478(Scrollbar)
        1    0.000    0.000    0.000    0.000 __init__.py:3481(__init__)
        6    0.000    0.000    0.025    0.004 __init__.py:35(load_module)
        3    0.000    0.000    0.000    0.000 __init__.py:3522(set)
        1    0.000    0.000    0.000    0.000 __init__.py:3528(Text)
        1    0.000    0.000    0.001    0.001 __init__.py:3531(__init__)
        5    0.000    0.000    0.000    0.000 __init__.py:359(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:3595(delete)
        2    0.000    0.000    0.000    0.000 __init__.py:363(set)
       33    0.000    0.000    0.000    0.000 __init__.py:367(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:37(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:372(HTMLTreeBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:3735(insert)
        1    0.000    0.000    0.000    0.000 __init__.py:383(__getattr__)
      654    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:386(get_build_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:39(Parser)
        1    0.000    0.000    0.000    0.000 __init__.py:390(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:3932(_setit)
        1    0.000    0.000    0.000    0.000 __init__.py:3946(OptionMenu)
        1    0.000    0.000    0.000    0.000 __init__.py:396(PyDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:397(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3985(Image)
        2    0.000    0.000    0.002    0.001 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:405(WinDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:4053(PhotoImage)
        3    0.000    0.000    0.000    0.000 __init__.py:41(register)
        1    0.000    0.000    0.000    0.000 __init__.py:411(<listcomp>)
        1    0.000    0.000    0.001    0.001 __init__.py:413(PercentStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:4137(BitmapImage)
        1    0.000    0.000    0.000    0.000 __init__.py:414(HRESULT)
        1    0.000    0.000    0.000    0.000 __init__.py:4155(Spinbox)
        3    0.000    0.000    0.000    0.000 __init__.py:42(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:420(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:426(validate)
        1    0.000    0.000    0.000    0.000 __init__.py:427(OleDLL)
        1    0.000    0.000    0.083    0.083 __init__.py:427(_feed)
        2    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.001    0.001 __init__.py:43(unpack)
        1    0.000    0.000    0.000    0.000 __init__.py:4333(LabelFrame)
     1279    0.000    0.000    0.000    0.000 __init__.py:434(set_up_substitutions)
        1    0.000    0.000    0.000    0.000 __init__.py:4357(PanedWindow)
        1    0.000    0.000    0.000    0.000 __init__.py:436(LibraryLoader)
        4    0.000    0.000    0.000    0.000 __init__.py:437(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:440(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:440(reset)
        1    0.000    0.000    0.001    0.001 __init__.py:441(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:471(StringTemplateStyle)
        2    0.000    0.000    0.000    0.000 __init__.py:477(register_treebuilders_from)
     2767    0.001    0.000    0.002    0.000 __init__.py:478(string_container)
        1    0.000    0.000    0.000    0.000 __init__.py:489(ParserRejectedMarkup)
        1    0.000    0.000    0.000    0.000 __init__.py:49(check_compatibility)
        1    0.000    0.000    0.000    0.000 __init__.py:491(StringVar)
        3    0.000    0.000    0.000    0.000 __init__.py:498(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:499(CFunctionType)
        1    0.000    0.000    0.000    0.000 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.000    0.000 __init__.py:501(IMetadataProvider)
        4    0.000    0.000    0.000    0.000 __init__.py:506(cast)
        1    0.000    0.000    0.000    0.000 __init__.py:51(Sentiment)
        1    0.000    0.000    0.000    0.000 __init__.py:51(lookup)
        1    0.000    0.000    0.000    0.000 __init__.py:510(Formatter)
     1278    0.002    0.000    0.002    0.000 __init__.py:513(popTag)
        1    0.000    0.000    0.000    0.000 __init__.py:515(IntVar)
        1    0.000    0.000    0.000    0.000 __init__.py:519(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:524(IResourceProvider)
     1279    0.002    0.000    0.002    0.000 __init__.py:527(pushTag)
        8    0.000    0.000    0.022    0.003 __init__.py:53(unpackb)
        1    0.000    0.000    0.000    0.000 __init__.py:531(get)
        1    0.000    0.000    0.000    0.000 __init__.py:540(DoubleVar)
       23    0.000    0.000    0.000    0.000 __init__.py:540(__init__)
     2767    0.004    0.000    0.016    0.000 __init__.py:541(endData)
        1    0.000    0.000    0.000    0.000 __init__.py:552(WorkingSet)
       30    0.000    0.000    0.000    0.000 __init__.py:554(__missing__)
        2    0.000    0.000    0.026    0.013 __init__.py:555(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:561(BooleanVar)
        1    0.000    0.000    0.026    0.026 __init__.py:568(_build_master)
        1    0.000    0.000    0.000    0.000 __init__.py:57(GuessedAtParserWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:57(install)
     1842    0.002    0.000    0.006    0.000 __init__.py:576(object_was_parsed)
      993    0.002    0.000    0.002    0.000 __init__.py:604(_linkage_fixer)
       23    0.000    0.000    0.000    0.000 __init__.py:608(update)
       20    0.000    0.000    0.044    0.002 __init__.py:610(add_entry)
        1    0.000    0.000    0.000    0.000 __init__.py:611(Misc)
        1    0.000    0.000    0.000    0.000 __init__.py:62(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:62(MarkupResemblesLocatorWarning)
       15    0.000    0.000    0.000    0.000 __init__.py:622(destroy)
        1    0.000    0.000    0.000    0.000 __init__.py:63(Bunch)
     1260    0.002    0.000    0.004    0.000 __init__.py:644(_popToTag)
       50    0.000    0.000    0.000    0.000 __init__.py:667(__iter__)
     1278    0.004    0.000    0.023    0.000 __init__.py:678(handle_starttag)
       98    0.000    0.000    0.001    0.000 __init__.py:684(add)
        1    0.000    0.000    0.000    0.000 __init__.py:688(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:69(BeautifulSoup)
        1    0.000    0.000    0.010    0.010 __init__.py:7(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:70(search_function)
     1260    0.001    0.000    0.012    0.000 __init__.py:716(handle_endtag)
     1854    0.001    0.000    0.001    0.000 __init__.py:726(handle_data)
        1    0.000    0.000    0.000    0.000 __init__.py:730(Filter)
        7    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
        1    0.000    0.000    0.000    0.000 __init__.py:75(English)
        1    0.000    0.000    0.000    0.000 __init__.py:765(BeautifulStoneSoup)
        1    0.000    0.000    0.000    0.000 __init__.py:767(Filterer)
       24    0.000    0.000    0.000    0.000 __init__.py:772(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:776(StopParsing)
        1    0.000    0.000    0.000    0.000 __init__.py:780(FeatureNotFound)
        6    0.000    0.000    0.228    0.038 __init__.py:8(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:839(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:849(Handler)
        3    0.000    0.000    0.000    0.000 __init__.py:858(__init__)
       65    0.000    0.000    0.000    0.000 __init__.py:882(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:887(createLock)
       64    0.000    0.000    0.000    0.000 __init__.py:892(__getitem__)
        5    0.001    0.000    0.579    0.116 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:906(subscribe)
      397    0.000    0.000    0.000    0.000 __init__.py:91(_replace_charref)
       49    0.000    0.000    0.000    0.000 __init__.py:920(_added_new)
        1    0.000    0.000    0.000    0.000 __init__.py:938(_ReqExtras)
       37    0.000    0.000    0.009    0.000 __init__.py:94(sent_tokenize)
        1    0.000    0.000    0.000    0.000 __init__.py:958(Environment)
        1    0.000    0.000    0.000    0.000 __init__.py:99(<listcomp>)
        1    0.000    0.000    0.001    0.001 __meta__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __meta__.py:118(_is_pre)
        1    0.000    0.000    0.000    0.000 __meta__.py:123(_is_dev)
        1    0.000    0.000    0.000    0.000 __meta__.py:128(_is_post)
        1    0.000    0.000    0.000    0.000 __meta__.py:138(_get_canonical)
        1    0.000    0.000    0.000    0.000 __meta__.py:39(Version)
        1    0.000    0.000    0.000    0.000 __meta__.py:82(__new__)
        1    0.000    0.000    0.000    0.000 __version__.py:5(<module>)
        2    0.000    0.000    0.012    0.006 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6673(numeric_type_aliases)
       16    0.000    0.000    0.000    0.000 _add_newdocs.py:6674(type_aliases_gen)
       19    0.000    0.000    0.000    0.000 _add_newdocs.py:6709(add_newdoc_for_scalar_type)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6714(<genexpr>)
       34    0.000    0.000    0.000    0.000 _add_newdocs.py:6715(<genexpr>)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:12(is_appengine_sandbox)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:22(is_local_appengine)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:28(is_prod_appengine)
        1    0.000    0.000    0.000    0.000 _appengine_environ.py:8(is_appengine)
        1    0.000    0.000    0.003    0.003 _arff.py:175(_build_re_values)
        1    0.000    0.000    0.000    0.000 _arff.py:239(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _arff.py:240(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _arff.py:242(<dictcomp>)
        1    0.000    0.000    0.005    0.005 _arff.py:28(<module>)
        1    0.000    0.000    0.000    0.000 _arff.py:322(ArffException)
        1    0.000    0.000    0.000    0.000 _arff.py:331(BadRelationFormat)
        1    0.000    0.000    0.000    0.000 _arff.py:335(BadAttributeFormat)
        1    0.000    0.000    0.000    0.000 _arff.py:339(BadDataFormat)
        1    0.000    0.000    0.000    0.000 _arff.py:348(BadAttributeType)
        1    0.000    0.000    0.000    0.000 _arff.py:353(BadAttributeName)
        1    0.000    0.000    0.000    0.000 _arff.py:365(BadNominalValue)
        1    0.000    0.000    0.000    0.000 _arff.py:376(BadNominalFormatting)
        1    0.000    0.000    0.000    0.000 _arff.py:385(BadNumericalValue)
        1    0.000    0.000    0.000    0.000 _arff.py:390(BadStringValue)
        1    0.000    0.000    0.000    0.000 _arff.py:394(BadLayout)
        1    0.000    0.000    0.000    0.000 _arff.py:404(BadObject)
        1    0.000    0.000    0.000    0.000 _arff.py:426(EncodedNominalConversor)
        1    0.000    0.000    0.000    0.000 _arff.py:438(NominalConversor)
        1    0.000    0.000    0.000    0.000 _arff.py:455(DenseGeneratorData)
        1    0.000    0.000    0.000    0.000 _arff.py:517(_DataListMixin)
        1    0.000    0.000    0.000    0.000 _arff.py:523(Data)
        1    0.000    0.000    0.000    0.000 _arff.py:527(COOData)
        1    0.000    0.000    0.000    0.000 _arff.py:590(LODGeneratorData)
        1    0.000    0.000    0.000    0.000 _arff.py:632(LODData)
        1    0.000    0.000    0.000    0.000 _arff.py:665(ArffDecoder)
        1    0.000    0.000    0.000    0.000 _arff.py:900(ArffEncoder)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
       70    0.000    0.000    0.000    0.000 _asarray.py:14(asarray)
        7    0.000    0.000    0.000    0.000 _asarray.py:86(asanyarray)
        2    0.000    0.000    0.001    0.001 _backend.py:1(<module>)
       26    0.000    0.000    0.002    0.000 _backend.py:225(get_defaults)
        1    0.000    0.000    0.000    0.000 _backend.py:243(set_global_backend)
        1    0.000    0.000    0.000    0.000 _backend.py:31(_backend_from_arg)
        1    0.000    0.000    0.000    0.000 _backend.py:318(Dispatchable)
        1    0.000    0.000    0.000    0.000 _backend.py:46(set_global_backend)
        1    0.000    0.000    0.000    0.000 _backend.py:5(_ScipyBackend)
       26    0.000    0.000    0.002    0.000 _backend.py:93(generate_multimethod)
        4    0.000    0.000    0.014    0.004 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:112(_AllCompletedWaiter)
        1    0.000    0.000    0.003    0.003 _base.py:13(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:142(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _base.py:208(LinearModel)
        1    0.000    0.000    0.000    0.000 _base.py:255(LinearClassifierMixin)
