article_retrieved;article_word_amount;reference_word_amount;LSA_O_word_amount;LSA_S_word_amount;Relevance_word_amount;TextRank_word_amount;NER-summary_word_amount;LSA_O_ROUGE2-recall;LSA_O_ROUGE2-precision;LSA_O_ROUGE3-recall;LSA_O_ROUGE3-precision;LSA_S_ROUGE2-recall;LSA_S_ROUGE2-precision;LSA_S_ROUGE3-recall;LSA_S_ROUGE3-precision;Relevance_ROUGE2-recall;Relevance_ROUGE2-precision;Relevance_ROUGE3-recall;Relevance_ROUGE3-precision;TextRank_ROUGE2-recall;TextRank_ROUGE2-precision;TextRank_ROUGE3-recall;TextRank_ROUGE3-precision;NER-summary_ROUGE2-recall;NER-summary_ROUGE2-precision;NER-summary_ROUGE3-recall;NER-summary_ROUGE3-precision
2020-11-05 17:45:26.648723;481;67;180;189;176;189;135;0.3787878787878788;0.1388888888888889;0.2153846153846154;0.07777777777777778;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.3787878787878788;0.14204545454545456;0.2;0.07386363636363637;0.36363636363636365;0.12698412698412698;0.2153846153846154;0.07407407407407407;0.12121212121212122;0.05925925925925926;0.03076923076923077;0.014814814814814815
2020-11-05 17:45:28.431767;2917;85;183;190;179;179;164;0.25;0.11475409836065574;0.18072289156626506;0.08196721311475409;0.2976190476190476;0.13157894736842105;0.18072289156626506;0.07894736842105263;0.27380952380952384;0.12849162011173185;0.18072289156626506;0.08379888268156424;0.3333333333333333;0.1564245810055866;0.18072289156626506;0.08379888268156424;0.25;0.12804878048780488;0.18072289156626506;0.09146341463414634
2020-11-05 17:45:31.269533;1602;52;118;144;142;149;135;0.0;0.0;0.0;0.0;0.1568627450980392;0.05555555555555555;0.02;0.006944444444444444;0.1568627450980392;0.056338028169014086;0.02;0.007042253521126761;0.1568627450980392;0.053691275167785234;0.02;0.006711409395973154;0.19607843137254902;0.07407407407407407;0.02;0.007407407407407408
2020-11-05 17:45:33.246657;2155;106;192;210;224;211;168;0.0;0.0;0.0;0.0;0.02857142857142857;0.014285714285714285;0.009615384615384616;0.004761904761904762;0.1523809523809524;0.07142857142857142;0.038461538461538464;0.017857142857142856;0.1619047619047619;0.08056872037914692;0.08653846153846154;0.04265402843601896;0.20952380952380953;0.13095238095238096;0.08653846153846154;0.05357142857142857
2020-11-05 17:45:36.563373;5086;132;278;276;282;265;205;0.08396946564885496;0.039568345323741004;0.0;0.0;0.04580152671755725;0.021739130434782608;0.0;0.0;0.03816793893129771;0.01773049645390071;0.0;0.0;0.3511450381679389;0.17358490566037735;0.2230769230769231;0.10943396226415095;0.35877862595419846;0.22926829268292684;0.2230769230769231;0.14146341463414633
2020-11-05 17:45:40.798985;1768;63;104;127;129;129;73;0.0967741935483871;0.057692307692307696;0.0;0.0;0.11290322580645161;0.05511811023622047;0.0;0.0;0.12903225806451613;0.06201550387596899;0.0;0.0;0.14516129032258066;0.06976744186046512;0.03278688524590164;0.015503875968992248;0.0967741935483871;0.0821917808219178;0.03278688524590164;0.0273972602739726
2020-11-05 17:45:44.181712;1323;49;172;186;198;168;158;0.1875;0.05232558139534884;0.06382978723404255;0.01744186046511628;0.22916666666666666;0.05913978494623656;0.06382978723404255;0.016129032258064516;0.2708333333333333;0.06565656565656566;0.0851063829787234;0.020202020202020204;0.2916666666666667;0.08333333333333333;0.06382978723404255;0.017857142857142856;0.0625;0.0189873417721519;0.0;0.0
2020-11-05 17:45:46.155383;775;74;176;187;183;190;171;0.1780821917808219;0.07386363636363637;0.1111111111111111;0.045454545454545456;0.2465753424657534;0.0962566844919786;0.1111111111111111;0.0427807486631016;0.136986301369863;0.0546448087431694;0.013888888888888888;0.00546448087431694;0.136986301369863;0.05263157894736842;0.013888888888888888;0.005263157894736842;0.4931506849315068;0.21052631578947367;0.2777777777777778;0.11695906432748537
2020-11-05 17:45:56.165462;500;73;106;115;110;105;83;0.2222222222222222;0.1509433962264151;0.08450704225352113;0.05660377358490566;0.16666666666666666;0.10434782608695652;0.08450704225352113;0.05217391304347826;0.2916666666666667;0.19090909090909092;0.18309859154929578;0.11818181818181818;0.19444444444444445;0.13333333333333333;0.08450704225352113;0.05714285714285714;0.1388888888888889;0.12048192771084337;0.08450704225352113;0.07228915662650602
2020-11-05 17:45:57.871190;1090;61;227;227;232;236;214;0.13333333333333333;0.03524229074889868;0.05084745762711865;0.013215859030837005;0.08333333333333333;0.022026431718061675;0.0;0.0;0.06666666666666667;0.017241379310344827;0.0;0.0;0.06666666666666667;0.01694915254237288;0.0;0.0;0.06666666666666667;0.018691588785046728;0.0;0.0
2020-11-05 17:46:00.842991;4415;211;253;349;382;346;327;0.03333333333333333;0.02766798418972332;0.0;0.0;0.3476190476190476;0.20916905444126074;0.2631578947368421;0.15759312320916904;0.22380952380952382;0.12303664921465969;0.10526315789473684;0.05759162303664921;0.24761904761904763;0.15028901734104047;0.10526315789473684;0.06358381502890173;0.23809523809523808;0.1529051987767584;0.1339712918660287;0.0856269113149847
2020-11-05 17:46:06.823026;278;57;83;113;113;110;71;0.19642857142857142;0.13253012048192772;0.07272727272727272;0.04819277108433735;0.16071428571428573;0.07964601769911504;0.05454545454545454;0.02654867256637168;0.23214285714285715;0.11504424778761062;0.07272727272727272;0.035398230088495575;0.26785714285714285;0.13636363636363635;0.09090909090909091;0.045454545454545456;0.17857142857142858;0.14084507042253522;0.07272727272727272;0.056338028169014086
2020-11-05 17:46:08.782067;624;57;132;130;121;120;147;0.08928571428571429;0.03787878787878788;0.0;0.0;0.05357142857142857;0.023076923076923078;0.0;0.0;0.10714285714285714;0.049586776859504134;0.0;0.0;0.08928571428571429;0.041666666666666664;0.0;0.0;0.05357142857142857;0.02040816326530612;0.0;0.0
2020-11-05 17:46:10.911802;610;90;128;138;166;160;120;0.3707865168539326;0.2578125;0.2840909090909091;0.1953125;0.30337078651685395;0.1956521739130435;0.2159090909090909;0.13768115942028986;0.30337078651685395;0.16265060240963855;0.2159090909090909;0.1144578313253012;0.29213483146067415;0.1625;0.2159090909090909;0.11875;0.14606741573033707;0.10833333333333334;0.07954545454545454;0.058333333333333334
2020-11-05 17:46:12.851329;562;86;116;154;140;125;113;0.2;0.14655172413793102;0.15476190476190477;0.11206896551724138;0.047058823529411764;0.025974025974025976;0.0;0.0;0.2;0.12142857142857143;0.15476190476190477;0.09285714285714286;0.058823529411764705;0.04;0.0;0.0;0.18823529411764706;0.1415929203539823;0.15476190476190477;0.11504424778761062
2020-11-05 17:46:14.713401;930;126;171;186;175;177;164;0.032;0.023391812865497075;0.0;0.0;0.152;0.10215053763440861;0.08064516129032258;0.053763440860215055;0.32;0.22857142857142856;0.25806451612903225;0.18285714285714286;0.392;0.2768361581920904;0.2903225806451613;0.2033898305084746;0.264;0.20121951219512196;0.20967741935483872;0.15853658536585366
2020-11-05 17:46:17.275675;982;87;240;246;246;231;224;0.06976744186046512;0.025;0.011764705882352941;0.004166666666666667;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.29069767441860467;0.1016260162601626;0.12941176470588237;0.044715447154471545;0.5348837209302325;0.19913419913419914;0.1411764705882353;0.05194805194805195;0.18604651162790697;0.07142857142857142;0.0;0.0
2020-11-05 17:46:19.666078;1666;143;303;302;281;291;207;0.2535211267605634;0.1188118811881188;0.1347517730496454;0.0627062706270627;0.2746478873239437;0.1291390728476821;0.1347517730496454;0.06291390728476821;0.2323943661971831;0.11743772241992882;0.15602836879432624;0.07829181494661921;0.24647887323943662;0.12027491408934708;0.1347517730496454;0.06529209621993128;0.176056338028169;0.12077294685990338;0.0851063829787234;0.057971014492753624
2020-11-05 17:46:23.537752;618;51;100;141;143;105;93;0.26;0.13;0.14285714285714285;0.07;0.14;0.04964539007092199;0.061224489795918366;0.02127659574468085;0.18;0.06293706293706294;0.08163265306122448;0.027972027972027972;0.42;0.2;0.24489795918367346;0.11428571428571428;0.3;0.16129032258064516;0.16326530612244897;0.08602150537634409
2020-11-05 17:46:24.999356;2375;128;273;306;326;285;293;0.3858267716535433;0.1794871794871795;0.21428571428571427;0.0989010989010989;0.3779527559055118;0.1568627450980392;0.19047619047619047;0.0784313725490196;0.18110236220472442;0.0705521472392638;0.07936507936507936;0.03067484662576687;0.3464566929133858;0.1543859649122807;0.19047619047619047;0.08421052631578947;0.30708661417322836;0.13310580204778158;0.16666666666666666;0.07167235494880546
2020-11-05 17:46:29.017328;366;49;124;130;114;108;91;0.3541666666666667;0.13709677419354838;0.2127659574468085;0.08064516129032258;0.3541666666666667;0.13076923076923078;0.2127659574468085;0.07692307692307693;0.22916666666666666;0.09649122807017543;0.1276595744680851;0.05263157894736842;0.2916666666666667;0.12962962962962962;0.1702127659574468;0.07407407407407407;0.22916666666666666;0.12087912087912088;0.1276595744680851;0.06593406593406594
2020-11-05 17:46:30.231959;6774;189;439;419;413;447;362;0.02127659574468085;0.009111617312072893;0.0;0.0;0.015957446808510637;0.007159904534606206;0.0;0.0;0.35638297872340424;0.162227602905569;0.19786096256684493;0.08958837772397095;0.2393617021276596;0.10067114093959731;0.1443850267379679;0.06040268456375839;0.3617021276595745;0.1878453038674033;0.2192513368983957;0.1132596685082873
2020-11-05 17:46:39.540039;864;125;214;225;210;213;179;0.25806451612903225;0.14953271028037382;0.15447154471544716;0.08878504672897196;0.2661290322580645;0.14666666666666667;0.15447154471544716;0.08444444444444445;0.10483870967741936;0.06190476190476191;0.024390243902439025;0.014285714285714285;0.1774193548387097;0.10328638497652583;0.056910569105691054;0.03286384976525822;0.10483870967741936;0.07262569832402235;0.032520325203252036;0.0223463687150838
2020-11-05 17:46:43.306104;669;40;135;126;135;116;84;0.23076923076923078;0.06666666666666667;0.13157894736842105;0.037037037037037035;0.15384615384615385;0.047619047619047616;0.05263157894736842;0.015873015873015872;0.23076923076923078;0.06666666666666667;0.13157894736842105;0.037037037037037035;0.38461538461538464;0.12931034482758622;0.15789473684210525;0.05172413793103448;0.2564102564102564;0.11904761904761904;0.10526315789473684;0.047619047619047616
2020-11-05 17:46:45.530005;857;95;219;223;211;207;175;0.26595744680851063;0.1141552511415525;0.17204301075268819;0.0730593607305936;0.26595744680851063;0.11210762331838565;0.17204301075268819;0.07174887892376682;0.24468085106382978;0.10900473933649289;0.17204301075268819;0.07582938388625593;0.4574468085106383;0.20772946859903382;0.3548387096774194;0.15942028985507245;0.4574468085106383;0.24571428571428572;0.3548387096774194;0.18857142857142858
2020-11-05 17:46:48.063372;578;43;88;97;96;96;78;0.09523809523809523;0.045454545454545456;0.0;0.0;0.07142857142857142;0.030927835051546393;0.0;0.0;0.23809523809523808;0.10416666666666667;0.0975609756097561;0.041666666666666664;0.23809523809523808;0.10416666666666667;0.0975609756097561;0.041666666666666664;0.2619047619047619;0.14102564102564102;0.0975609756097561;0.05128205128205128
2020-11-05 17:46:49.592545;868;136;248;262;255;221;215;0.15555555555555556;0.0846774193548387;0.029850746268656716;0.016129032258064516;0.37037037037037035;0.19083969465648856;0.16417910447761194;0.08396946564885496;0.23703703703703705;0.12549019607843137;0.06716417910447761;0.03529411764705882;0.5111111111111111;0.31221719457013575;0.26865671641791045;0.16289592760180996;0.1925925925925926;0.12093023255813953;0.05970149253731343;0.037209302325581395
2020-11-05 17:46:52.940675;1024;90;166;199;192;152;128;0.42696629213483145;0.2289156626506024;0.2840909090909091;0.15060240963855423;0.5168539325842697;0.23115577889447236;0.38636363636363635;0.1708542713567839;0.2696629213483146;0.125;0.17045454545454544;0.078125;0.550561797752809;0.3223684210526316;0.3977272727272727;0.23026315789473684;0.2247191011235955;0.15625;0.17045454545454544;0.1171875
2020-11-05 17:46:55.373265;289;49;112;112;117;117;112;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284;0.0625;0.02564102564102564;0.0425531914893617;0.017094017094017096;0.0625;0.02564102564102564;0.0425531914893617;0.017094017094017096;0.10416666666666667;0.044642857142857144;0.06382978723404255;0.026785714285714284
2020-11-05 17:46:57.137324;711;89;144;140;140;139;118;0.32954545454545453;0.2013888888888889;0.1839080459770115;0.1111111111111111;0.09090909090909091;0.05714285714285714;0.034482758620689655;0.02142857142857143;0.09090909090909091;0.05714285714285714;0.034482758620689655;0.02142857142857143;0.2159090909090909;0.1366906474820144;0.11494252873563218;0.07194244604316546;0.3409090909090909;0.2542372881355932;0.19540229885057472;0.1440677966101695
2020-11-05 17:46:59.445496;911;93;253;298;278;281;229;0.09782608695652174;0.03557312252964427;0.0;0.0;0.25;0.07718120805369127;0.03296703296703297;0.010067114093959731;0.20652173913043478;0.0683453237410072;0.03296703296703297;0.01079136690647482;0.2826086956521739;0.09252669039145907;0.03296703296703297;0.010676156583629894;0.21739130434782608;0.08733624454148471;0.03296703296703297;0.013100436681222707
2020-11-05 17:47:02.510708;1739;78;262;325;330;339;264;0.09090909090909091;0.026717557251908396;0.013157894736842105;0.003816793893129771;0.14285714285714285;0.033846153846153845;0.013157894736842105;0.003076923076923077;0.12987012987012986;0.030303030303030304;0.013157894736842105;0.0030303030303030303;0.14285714285714285;0.032448377581120944;0.013157894736842105;0.0029498525073746312;0.06493506493506493;0.01893939393939394;0.013157894736842105;0.003787878787878788
2020-11-05 17:47:10.819534;246;42;97;102;84;97;79;0.4878048780487805;0.20618556701030927;0.325;0.13402061855670103;0.34146341463414637;0.13725490196078433;0.25;0.09803921568627451;0.2682926829268293;0.13095238095238096;0.25;0.11904761904761904;0.34146341463414637;0.14432989690721648;0.25;0.10309278350515463;0.24390243902439024;0.12658227848101267;0.225;0.11392405063291139
2020-11-05 17:47:12.265910;355;38;119;107;101;118;101;0.05405405405405406;0.01680672268907563;0.0;0.0;0.05405405405405406;0.018691588785046728;0.0;0.0;0.05405405405405406;0.019801980198019802;0.0;0.0;0.10810810810810811;0.03389830508474576;0.0;0.0;0.05405405405405406;0.019801980198019802;0.0;0.0
2020-11-05 17:47:13.821565;927;72;195;200;191;195;141;0.14084507042253522;0.05128205128205128;0.0;0.0;0.14084507042253522;0.05;0.0;0.0;0.19718309859154928;0.07329842931937172;0.0;0.0;0.15492957746478872;0.05641025641025641;0.0;0.0;0.14084507042253522;0.07092198581560284;0.0;0.0
2020-11-05 17:47:16.988301;313;51;115;108;103;112;78;0.1;0.043478260869565216;0.061224489795918366;0.02608695652173913;0.18;0.08333333333333333;0.10204081632653061;0.046296296296296294;0.12;0.05825242718446602;0.061224489795918366;0.02912621359223301;0.08;0.03571428571428571;0.04081632653061224;0.017857142857142856;0.1;0.0641025641025641;0.04081632653061224;0.02564102564102564
